  0.1279924E+01  0.1657960E+01
  0.1300134E+01  0.1657600E+01
  0.1319825E+01  0.1656789E+01
  0.1340034E+01  0.1656170E+01
  0.1360244E+01  0.1656182E+01
  0.1379935E+01  0.1656756E+01
  0.1400144E+01  0.1657647E+01
  0.1419835E+01  0.1658353E+01
  0.1440045E+01  0.1658420E+01
  0.1460254E+01  0.1657816E+01
  0.1479945E+01  0.1656979E+01
  0.1500154E+01  0.1656214E+01
  0.1519846E+01  0.1655827E+01
  0.1540055E+01  0.1656112E+01
  0.1559746E+01  0.1657080E+01
  0.1579955E+01  0.1658335E+01
  0.1600165E+01  0.1659269E+01
  0.1619856E+01  0.1659534E+01
  0.1640065E+01  0.1659110E+01
  0.1659756E+01  0.1658269E+01
  0.1679966E+01  0.1657497E+01
  0.1700175E+01  0.1657367E+01
  0.1719866E+01  0.1657973E+01
  0.1740075E+01  0.1658853E+01
  0.1759767E+01  0.1659303E+01
  0.1779976E+01  0.1659058E+01
  0.1800185E+01  0.1658306E+01
  0.1819876E+01  0.1657527E+01
  0.1840086E+01  0.1657199E+01
  0.1859777E+01  0.1657646E+01
  0.1879986E+01  0.1658729E+01
  0.1900196E+01  0.1659917E+01
  0.1919887E+01  0.1660705E+01
  0.1940096E+01  0.1660835E+01
  0.1959787E+01  0.1660178E+01
  0.1979996E+01  0.1658851E+01
  0.2000206E+01  0.1657391E+01
  0.2019897E+01  0.1656479E+01
  0.2040106E+01  0.1656146E+01
  0.2059797E+01  0.1656196E+01
  0.2080007E+01  0.1656497E+01
  0.2100216E+01  0.1656849E+01
  0.2119907E+01  0.1656863E+01
  0.2140117E+01  0.1656469E+01
  0.2159808E+01  0.1656120E+01
  0.2180017E+01  0.1656303E+01
  0.2200226E+01  0.1657244E+01
  0.2219918E+01  0.1658649E+01
  0.2240127E+01  0.1659881E+01
  0.2259818E+01  0.1660330E+01
  0.2280027E+01  0.1660235E+01
  0.2300237E+01  0.1659698E+01
  0.2319928E+01  0.1658734E+01
  0.2340137E+01  0.1658251E+01
  0.2359828E+01  0.1658787E+01
  0.2380038E+01  0.1659238E+01
  0.2400247E+01  0.1659096E+01
  0.2419938E+01  0.1659072E+01
  0.2440147E+01  0.1659141E+01
  0.2459839E+01  0.1658932E+01
  0.2480048E+01  0.1658671E+01
  0.2500257E+01  0.1658641E+01
  0.2519948E+01  0.1658857E+01
  0.2540158E+01  0.1659386E+01
  0.2559849E+01  0.1660117E+01
  0.2580058E+01  0.1660692E+01
  0.2599749E+01  0.1660772E+01
  0.2619959E+01  0.1660196E+01
  0.2640168E+01  0.1659106E+01
  0.2659859E+01  0.1658451E+01
  0.2680069E+01  0.1658827E+01
  0.2699760E+01  0.1659517E+01
  0.2719969E+01  0.1659883E+01
  0.2740178E+01  0.1660067E+01
  0.2759869E+01  0.1659936E+01
  0.2780079E+01  0.1659343E+01
  0.2799770E+01  0.1658921E+01
  0.2819979E+01  0.1659090E+01
  0.2840189E+01  0.1659487E+01
  0.2859880E+01  0.1659598E+01
  0.2880089E+01  0.1659329E+01
  0.2899780E+01  0.1658811E+01
  0.2919990E+01  0.1658173E+01
  0.2940199E+01  0.1657489E+01
  0.2959890E+01  0.1656821E+01
  0.2980099E+01  0.1656456E+01
  0.2999791E+01  0.1656703E+01
  0.3020000E+01  0.1657405E+01
  0.3040209E+01  0.1658333E+01
  0.3059900E+01  0.1659322E+01
  0.3080110E+01  0.1659917E+01
  0.3099801E+01  0.1659748E+01
  0.3120010E+01  0.1659298E+01
  0.3140220E+01  0.1659171E+01
  0.3159911E+01  0.1659381E+01
  0.3180120E+01  0.1659741E+01
  0.3199811E+01  0.1660017E+01
  0.3220020E+01  0.1659877E+01
  0.3240230E+01  0.1659136E+01
  0.3259921E+01  0.1658173E+01
  0.3280130E+01  0.1657555E+01
  0.3299821E+01  0.1657659E+01
  0.3320031E+01  0.1658317E+01
  0.3340240E+01  0.1659033E+01
  0.3359931E+01  0.1659472E+01
  0.3380141E+01  0.1659604E+01
  0.3399832E+01  0.1659392E+01
  0.3420041E+01  0.1658889E+01
  0.3440250E+01  0.1658365E+01
  0.3459942E+01  0.1658004E+01
  0.3480151E+01  0.1657837E+01
  0.3499842E+01  0.1658024E+01
  0.3520051E+01  0.1658558E+01
  0.3539742E+01  0.1659014E+01
  0.3559952E+01  0.1659002E+01
  0.3580161E+01  0.1658494E+01
  0.3599852E+01  0.1657826E+01
  0.3620062E+01  0.1657341E+01
  0.3639753E+01  0.1657316E+01
  0.3659962E+01  0.1657729E+01
  0.3680171E+01  0.1658204E+01
  0.3699863E+01  0.1658239E+01
  0.3720072E+01  0.1657616E+01
  0.3739763E+01  0.1656630E+01
  0.3759972E+01  0.1655768E+01
  0.3780182E+01  0.1655438E+01
  0.3799873E+01  0.1655686E+01
  0.3820082E+01  0.1656351E+01
  0.3839773E+01  0.1657056E+01
  0.3859983E+01  0.1657485E+01
  0.3880192E+01  0.1657508E+01
  0.3899883E+01  0.1657240E+01
  0.3920093E+01  0.1656820E+01
  0.3939784E+01  0.1656478E+01
  0.3959993E+01  0.1656493E+01
  0.3980202E+01  0.1657039E+01
  0.3999893E+01  0.1657895E+01
  0.4020103E+01  0.1658649E+01
  0.4039794E+01  0.1658882E+01
  0.4060003E+01  0.1658511E+01
  0.4080213E+01  0.1657765E+01
  0.4099904E+01  0.1657124E+01
  0.4120113E+01  0.1657009E+01
  0.4139804E+01  0.1657554E+01
  0.4160014E+01  0.1658427E+01
  0.4180223E+01  0.1659019E+01
  0.4199914E+01  0.1659013E+01
  0.4220123E+01  0.1658511E+01
  0.4239815E+01  0.1657883E+01
  0.4260024E+01  0.1657510E+01
  0.4280233E+01  0.1657678E+01
  0.4299924E+01  0.1658299E+01
  0.4320134E+01  0.1659067E+01
  0.4339825E+01  0.1659603E+01
  0.4360034E+01  0.1659729E+01
  0.4380243E+01  0.1659352E+01
  0.4399935E+01  0.1658573E+01
  0.4420144E+01  0.1657657E+01
  0.4439835E+01  0.1657104E+01
  0.4460044E+01  0.1657189E+01
  0.4480254E+01  0.1657841E+01
  0.4499945E+01  0.1658625E+01
  0.4520154E+01  0.1659107E+01
  0.4539845E+01  0.1658941E+01
  0.4560055E+01  0.1658139E+01
  0.4579746E+01  0.1657191E+01
  0.4599955E+01  0.1656642E+01
  0.4620165E+01  0.1656806E+01
  0.4639856E+01  0.1657465E+01
  0.4660065E+01  0.1658187E+01
  0.4679756E+01  0.1658517E+01
  0.4699965E+01  0.1658309E+01
  0.4720175E+01  0.1657749E+01
  0.4739866E+01  0.1657283E+01
  0.4760075E+01  0.1657239E+01
  0.4779766E+01  0.1657679E+01
  0.4799976E+01  0.1658450E+01
  0.4820185E+01  0.1659288E+01
  0.4839876E+01  0.1659879E+01
  0.4860086E+01  0.1659966E+01
  0.4879777E+01  0.1659459E+01
  0.4899986E+01  0.1658576E+01
  0.4920195E+01  0.1657798E+01
  0.4939887E+01  0.1657568E+01
  0.4960096E+01  0.1658057E+01
  0.4979787E+01  0.1659041E+01
  0.4999996E+01  0.1660037E+01
  0.5020206E+01  0.1660471E+01
  0.5039897E+01  0.1660208E+01
  0.5060106E+01  0.1659572E+01
  0.5079797E+01  0.1659121E+01
  0.5100007E+01  0.1659193E+01
  0.5120216E+01  0.1659795E+01
  0.5139907E+01  0.1660558E+01
  0.5160116E+01  0.1661069E+01
  0.5179808E+01  0.1661018E+01
  0.5200017E+01  0.1660437E+01
  0.5220226E+01  0.1659604E+01
  0.5239917E+01  0.1658874E+01
  0.5260127E+01  0.1658457E+01
  0.5279818E+01  0.1658486E+01
  0.5300027E+01  0.1658895E+01
  0.5320237E+01  0.1659406E+01
  0.5339928E+01  0.1659638E+01
  0.5360137E+01  0.1659368E+01
  0.5379828E+01  0.1658670E+01
  0.5400038E+01  0.1657840E+01
  0.5420247E+01  0.1657340E+01
  0.5439938E+01  0.1657466E+01
  0.5460147E+01  0.1658183E+01
  0.5479838E+01  0.1659067E+01
  0.5500048E+01  0.1659638E+01
  0.5520257E+01  0.1659542E+01
  0.5539948E+01  0.1658871E+01
  0.5560158E+01  0.1657970E+01
  0.5579849E+01  0.1657340E+01
  0.5600058E+01  0.1657240E+01
  0.5619749E+01  0.1657630E+01
  0.5639959E+01  0.1658209E+01
  0.5660168E+01  0.1658608E+01
  0.5679859E+01  0.1658655E+01
  0.5700068E+01  0.1658394E+01
  0.5719760E+01  0.1658016E+01
  0.5739969E+01  0.1657746E+01
  0.5760178E+01  0.1657803E+01
  0.5779869E+01  0.1658214E+01
  0.5800079E+01  0.1658834E+01
  0.5819770E+01  0.1659335E+01
  0.5839979E+01  0.1659438E+01
  0.5860189E+01  0.1658991E+01
  0.5879880E+01  0.1658196E+01
  0.5900089E+01  0.1657450E+01
  0.5919780E+01  0.1657232E+01
  0.5939989E+01  0.1657716E+01
  0.5960199E+01  0.1658707E+01
  0.5979890E+01  0.1659704E+01
  0.6000099E+01  0.1660294E+01
  0.6019790E+01  0.1660249E+01
  0.6040000E+01  0.1659707E+01
  0.6060209E+01  0.1659017E+01
  0.6079900E+01  0.1658505E+01
  0.6100110E+01  0.1658240E+01
  0.6119801E+01  0.1658143E+01
  0.6140010E+01  0.1658029E+01
  0.6160219E+01  0.1657743E+01
  0.6179911E+01  0.1657236E+01
  0.6200120E+01  0.1656564E+01
  0.6219811E+01  0.1655972E+01
  0.6240020E+01  0.1655689E+01
  0.6260230E+01  0.1655912E+01
  0.6279921E+01  0.1656592E+01
  0.6300130E+01  0.1657498E+01
  0.6319821E+01  0.1658189E+01
  0.6340031E+01  0.1658368E+01
  0.6360240E+01  0.1657950E+01
  0.6379931E+01  0.1657210E+01
  0.6400140E+01  0.1656516E+01
  0.6419832E+01  0.1656224E+01
  0.6440041E+01  0.1656386E+01
  0.6460250E+01  0.1656791E+01
  0.6479941E+01  0.1657083E+01
  0.6500151E+01  0.1657058E+01
  0.6519842E+01  0.1656759E+01
  0.6540051E+01  0.1656410E+01
  0.6559742E+01  0.1656278E+01
  0.6579952E+01  0.1656487E+01
  0.6600161E+01  0.1657015E+01
  0.6619852E+01  0.1657681E+01
  0.6640062E+01  0.1658304E+01
  0.6659753E+01  0.1658658E+01
  0.6679962E+01  0.1658660E+01
  0.6700171E+01  0.1658345E+01
  0.6719862E+01  0.1657926E+01
  0.6740072E+01  0.1657660E+01
  0.6759763E+01  0.1657764E+01
  0.6779972E+01  0.1658229E+01
  0.6800182E+01  0.1658813E+01
  0.6819873E+01  0.1659202E+01
  0.6840082E+01  0.1659262E+01
  0.6859773E+01  0.1659073E+01
  0.6879983E+01  0.1658886E+01
  0.6900192E+01  0.1658962E+01
  0.6919883E+01  0.1659349E+01
  0.6940092E+01  0.1659883E+01
  0.6959784E+01  0.1660233E+01
  0.6979993E+01  0.1660182E+01
  0.7000202E+01  0.1659679E+01
  0.7019893E+01  0.1658891E+01
  0.7040103E+01  0.1658006E+01
  0.7059794E+01  0.1657298E+01
  0.7080003E+01  0.1656906E+01
  0.7100212E+01  0.1656913E+01
  0.7119904E+01  0.1657240E+01
  0.7140113E+01  0.1657746E+01
  0.7159804E+01  0.1658230E+01
  0.7180013E+01  0.1658595E+01
  0.7200223E+01  0.1658819E+01
  0.7219914E+01  0.1658997E+01
  0.7240123E+01  0.1659237E+01
  0.7259814E+01  0.1659522E+01
  0.7280024E+01  0.1659727E+01
  0.7300233E+01  0.1659650E+01
  0.7319924E+01  0.1659196E+01
  0.7340134E+01  0.1658411E+01
  0.7359825E+01  0.1657587E+01
  0.7380034E+01  0.1657012E+01
  0.7400243E+01  0.1656933E+01
  0.7419935E+01  0.1657335E+01
  0.7440144E+01  0.1658049E+01
  0.7459835E+01  0.1658794E+01
  0.7480044E+01  0.1659422E+01
  0.7500254E+01  0.1659829E+01
  0.7519945E+01  0.1660021E+01
  0.7540154E+01  0.1660058E+01
  0.7559845E+01  0.1660001E+01
  0.7580055E+01  0.1659905E+01
  0.7599746E+01  0.1659812E+01
  0.7619955E+01  0.1659708E+01
  0.7640164E+01  0.1659555E+01
  0.7659856E+01  0.1659335E+01
  0.7680065E+01  0.1659084E+01
  0.7699756E+01  0.1658937E+01
  0.7719965E+01  0.1659029E+01
  0.7740175E+01  0.1659415E+01
  0.7759866E+01  0.1659967E+01
  0.7780075E+01  0.1660485E+01
  0.7799766E+01  0.1660718E+01
  0.7819976E+01  0.1660575E+01
  0.7840185E+01  0.1660118E+01
  0.7859876E+01  0.1659548E+01
  0.7880085E+01  0.1659013E+01
  0.7899777E+01  0.1658621E+01
  0.7919986E+01  0.1658332E+01
  0.7940195E+01  0.1658096E+01
  0.7959886E+01  0.1657874E+01
  0.7980096E+01  0.1657665E+01
  0.7999787E+01  0.1657523E+01
  0.8019996E+01  0.1657491E+01
  0.8040206E+01  0.1657611E+01
  0.8059897E+01  0.1657876E+01
  0.8080106E+01  0.1658249E+01
  0.8099797E+01  0.1658609E+01
  0.8120007E+01  0.1658843E+01
  0.8140216E+01  0.1658828E+01
  0.8159907E+01  0.1658548E+01
  0.8180116E+01  0.1658065E+01
  0.8199808E+01  0.1657554E+01
  0.8220017E+01  0.1657142E+01
  0.8240226E+01  0.1656910E+01
  0.8259917E+01  0.1656815E+01
  0.8280127E+01  0.1656760E+01
  0.8299818E+01  0.1656711E+01
  0.8320027E+01  0.1656726E+01
  0.8340236E+01  0.1656927E+01
  0.8359928E+01  0.1657376E+01
  0.8380137E+01  0.1658056E+01
  0.8399828E+01  0.1658779E+01
  0.8420037E+01  0.1659389E+01
  0.8440247E+01  0.1659726E+01
  0.8459938E+01  0.1659745E+01
  0.8480147E+01  0.1659472E+01
  0.8499838E+01  0.1658993E+01
  0.8520048E+01  0.1658397E+01
  0.8540257E+01  0.1657836E+01
  0.8559948E+01  0.1657444E+01
  0.8580158E+01  0.1657261E+01
  0.8599849E+01  0.1657275E+01
  0.8620058E+01  0.1657412E+01
  0.8639749E+01  0.1657595E+01
  0.8659958E+01  0.1657823E+01
  0.8680168E+01  0.1658130E+01
  0.8699859E+01  0.1658518E+01
  0.8720068E+01  0.1658929E+01
  0.8739759E+01  0.1659182E+01
  0.8759969E+01  0.1659128E+01
  0.8780178E+01  0.1658704E+01
  0.8799869E+01  0.1658029E+01
  0.8820079E+01  0.1657268E+01
  0.8839770E+01  0.1656665E+01
  0.8859979E+01  0.1656314E+01
  0.8880188E+01  0.1656242E+01
  0.8899880E+01  0.1656367E+01
  0.8920089E+01  0.1656595E+01
  0.8939780E+01  0.1656835E+01
  0.8959989E+01  0.1657048E+01
  0.8980199E+01  0.1657211E+01
  0.8999890E+01  0.1657332E+01
  0.9020099E+01  0.1657437E+01
  0.9039790E+01  0.1657523E+01
  0.9060000E+01  0.1657568E+01
  0.9080209E+01  0.1657518E+01
  0.9099900E+01  0.1657341E+01
  0.9120109E+01  0.1657042E+01
  0.9139801E+01  0.1656734E+01
  0.9160010E+01  0.1656556E+01
  0.9180219E+01  0.1656656E+01
  0.9199910E+01  0.1657050E+01
  0.9220120E+01  0.1657651E+01
  0.9239811E+01  0.1658254E+01
  0.9260020E+01  0.1658740E+01
  0.9280230E+01  0.1659042E+01
  0.9299921E+01  0.1659213E+01
  0.9320130E+01  0.1659352E+01
  0.9339821E+01  0.1659499E+01
  0.9360031E+01  0.1659632E+01
  0.9380240E+01  0.1659664E+01
  0.9399931E+01  0.1659529E+01
  0.9420140E+01  0.1659201E+01
  0.9439831E+01  0.1658740E+01
  0.9460041E+01  0.1658223E+01
  0.9480250E+01  0.1657799E+01
  0.9499941E+01  0.1657605E+01
  0.9520151E+01  0.1657716E+01
  0.9539842E+01  0.1658119E+01
  0.9560051E+01  0.1658725E+01
  0.9579742E+01  0.1659342E+01
  0.9599952E+01  0.1659848E+01
  0.9620161E+01  0.1660151E+01
  0.9639852E+01  0.1660272E+01
  0.9660061E+01  0.1660284E+01
  0.9679753E+01  0.1660227E+01
  0.9699962E+01  0.1660071E+01
  0.9720171E+01  0.1659739E+01
  0.9739862E+01  0.1659199E+01
  0.9760072E+01  0.1658469E+01
  0.9779763E+01  0.1657730E+01
  0.9799972E+01  0.1657143E+01
  0.9820181E+01  0.1656897E+01
  0.9839873E+01  0.1657042E+01
  0.9860082E+01  0.1657514E+01
  0.9879773E+01  0.1658138E+01
  0.9899982E+01  0.1658764E+01
  0.9920192E+01  0.1659229E+01
  0.9939883E+01  0.1659452E+01
  0.9960092E+01  0.1659450E+01
  0.9979783E+01  0.1659295E+01
  0.9999993E+01  0.1659083E+01
  0.1002020E+02  0.1658908E+01
  0.1003989E+02  0.1658806E+01
  0.1006010E+02  0.1658752E+01
  0.1007979E+02  0.1658713E+01
  0.1010000E+02  0.1658693E+01
  0.1012021E+02  0.1658759E+01
  0.1013990E+02  0.1659000E+01
  0.1016011E+02  0.1659469E+01
  0.1017980E+02  0.1660068E+01
  0.1020001E+02  0.1660648E+01
  0.1022022E+02  0.1660989E+01
  0.1023991E+02  0.1660969E+01
  0.1026012E+02  0.1660590E+01
  0.1027981E+02  0.1659982E+01
  0.1030002E+02  0.1659279E+01
  0.1032023E+02  0.1658651E+01
  0.1033992E+02  0.1658211E+01
  0.1036013E+02  0.1657977E+01
  0.1037982E+02  0.1657948E+01
  0.1040003E+02  0.1658069E+01
  0.1042024E+02  0.1658274E+01
  0.1043993E+02  0.1658510E+01
  0.1046014E+02  0.1658788E+01
  0.1047983E+02  0.1659113E+01
  0.1050004E+02  0.1659494E+01
  0.1052025E+02  0.1659847E+01
  0.1053994E+02  0.1660031E+01
  0.1056015E+02  0.1659917E+01
  0.1057985E+02  0.1659450E+01
  0.1060005E+02  0.1658666E+01
  0.1061975E+02  0.1657771E+01
  0.1063995E+02  0.1656918E+01
  0.1066016E+02  0.1656285E+01
  0.1067986E+02  0.1655931E+01
  0.1070006E+02  0.1655809E+01
  0.1071976E+02  0.1655867E+01
  0.1073997E+02  0.1656060E+01
  0.1076017E+02  0.1656368E+01
  0.1077987E+02  0.1656775E+01
  0.1080008E+02  0.1657285E+01
  0.1081977E+02  0.1657821E+01
  0.1083998E+02  0.1658324E+01
  0.1086018E+02  0.1658668E+01
  0.1087988E+02  0.1658754E+01
  0.1090009E+02  0.1658537E+01
  0.1091978E+02  0.1658053E+01
  0.1093999E+02  0.1657397E+01
  0.1096020E+02  0.1656769E+01
  0.1097989E+02  0.1656368E+01
  0.1100010E+02  0.1656292E+01
  0.1101979E+02  0.1656547E+01
  0.1104000E+02  0.1657051E+01
  0.1106021E+02  0.1657653E+01
  0.1107990E+02  0.1658218E+01
  0.1110011E+02  0.1658713E+01
  0.1111980E+02  0.1659094E+01
  0.1114001E+02  0.1659357E+01
  0.1116022E+02  0.1659444E+01
  0.1117991E+02  0.1659308E+01
  0.1120012E+02  0.1658919E+01
  0.1121981E+02  0.1658341E+01
  0.1124002E+02  0.1657653E+01
  0.1126023E+02  0.1657023E+01
  0.1127992E+02  0.1656613E+01
  0.1130013E+02  0.1656511E+01
  0.1131982E+02  0.1656751E+01
  0.1134003E+02  0.1657289E+01
  0.1136024E+02  0.1657985E+01
  0.1137993E+02  0.1658637E+01
  0.1140014E+02  0.1659112E+01
  0.1141983E+02  0.1659282E+01
  0.1144004E+02  0.1659145E+01
  0.1146025E+02  0.1658760E+01
  0.1147994E+02  0.1658242E+01
  0.1150015E+02  0.1657648E+01
  0.1151984E+02  0.1657061E+01
  0.1154005E+02  0.1656491E+01
  0.1156026E+02  0.1656013E+01
  0.1157995E+02  0.1655722E+01
  0.1160016E+02  0.1655697E+01
  0.1161985E+02  0.1655985E+01
  0.1164006E+02  0.1656570E+01
  0.1165975E+02  0.1657314E+01
  0.1167996E+02  0.1658102E+01
  0.1170017E+02  0.1658769E+01
  0.1171986E+02  0.1659207E+01
  0.1174007E+02  0.1659404E+01
  0.1175976E+02  0.1659366E+01
  0.1177997E+02  0.1659147E+01
  0.1180018E+02  0.1658828E+01
  0.1181987E+02  0.1658500E+01
  0.1184008E+02  0.1658216E+01
  0.1185977E+02  0.1658026E+01
  0.1187998E+02  0.1657930E+01
  0.1190019E+02  0.1657944E+01
  0.1191988E+02  0.1658086E+01
  0.1194009E+02  0.1658395E+01
  0.1195978E+02  0.1658861E+01
  0.1197999E+02  0.1659456E+01
  0.1200020E+02  0.1660058E+01
  0.1201989E+02  0.1660527E+01
  0.1204010E+02  0.1660791E+01
  0.1205979E+02  0.1660808E+01
  0.1208000E+02  0.1660609E+01
  0.1210021E+02  0.1660256E+01
  0.1211990E+02  0.1659825E+01
  0.1214011E+02  0.1659351E+01
  0.1215980E+02  0.1658912E+01
  0.1218001E+02  0.1658544E+01
  0.1220022E+02  0.1658311E+01
  0.1221991E+02  0.1658244E+01
  0.1224012E+02  0.1658344E+01
  0.1225981E+02  0.1658584E+01
  0.1228002E+02  0.1658930E+01
  0.1230023E+02  0.1659306E+01
  0.1231992E+02  0.1659616E+01
  0.1234013E+02  0.1659783E+01
  0.1235982E+02  0.1659727E+01
  0.1238003E+02  0.1659425E+01
  0.1240024E+02  0.1658927E+01
  0.1241993E+02  0.1658359E+01
  0.1244014E+02  0.1657820E+01
  0.1245983E+02  0.1657439E+01
  0.1248004E+02  0.1657255E+01
  0.1250025E+02  0.1657290E+01
  0.1251994E+02  0.1657513E+01
  0.1254015E+02  0.1657900E+01
  0.1255984E+02  0.1658385E+01
  0.1258005E+02  0.1658930E+01
  0.1259974E+02  0.1659424E+01
  0.1261995E+02  0.1659798E+01
  0.1264016E+02  0.1659955E+01
  0.1265985E+02  0.1659861E+01
  0.1268006E+02  0.1659527E+01
  0.1269975E+02  0.1659039E+01
  0.1271996E+02  0.1658480E+01
  0.1274017E+02  0.1657985E+01
  0.1275986E+02  0.1657670E+01
  0.1278007E+02  0.1657592E+01
  0.1279976E+02  0.1657775E+01
  0.1281997E+02  0.1658190E+01
  0.1284018E+02  0.1658751E+01
  0.1285987E+02  0.1659335E+01
  0.1288008E+02  0.1659885E+01
  0.1289977E+02  0.1660309E+01
  0.1291998E+02  0.1660590E+01
  0.1294019E+02  0.1660684E+01
  0.1295988E+02  0.1660569E+01
  0.1298009E+02  0.1660226E+01
  0.1299978E+02  0.1659695E+01
  0.1301999E+02  0.1659014E+01
  0.1304020E+02  0.1658302E+01
  0.1305989E+02  0.1657688E+01
  0.1308010E+02  0.1657223E+01
  0.1309979E+02  0.1656966E+01
  0.1312000E+02  0.1656893E+01
  0.1314021E+02  0.1656974E+01
  0.1315990E+02  0.1657152E+01
  0.1318011E+02  0.1657387E+01
  0.1319980E+02  0.1657622E+01
  0.1322001E+02  0.1657830E+01
  0.1324022E+02  0.1657966E+01
  0.1325991E+02  0.1658003E+01
  0.1328012E+02  0.1657919E+01
  0.1329981E+02  0.1657707E+01
  0.1332002E+02  0.1657357E+01
  0.1334023E+02  0.1656902E+01
  0.1335992E+02  0.1656427E+01
  0.1338013E+02  0.1656007E+01
  0.1339982E+02  0.1655770E+01
  0.1342003E+02  0.1655774E+01
  0.1344024E+02  0.1656036E+01
  0.1345993E+02  0.1656477E+01
  0.1348014E+02  0.1657017E+01
  0.1349983E+02  0.1657530E+01
  0.1352004E+02  0.1657969E+01
  0.1354025E+02  0.1658277E+01
  0.1355994E+02  0.1658430E+01
  0.1358015E+02  0.1658421E+01
  0.1359985E+02  0.1658249E+01
  0.1362005E+02  0.1657927E+01
  0.1363975E+02  0.1657527E+01
  0.1365995E+02  0.1657115E+01
  0.1368016E+02  0.1656804E+01
  0.1369986E+02  0.1656691E+01
  0.1372006E+02  0.1656841E+01
  0.1373976E+02  0.1657267E+01
  0.1375997E+02  0.1657948E+01
  0.1378017E+02  0.1658759E+01
  0.1379987E+02  0.1659513E+01
  0.1382007E+02  0.1660083E+01
  0.1383977E+02  0.1660327E+01
  0.1385998E+02  0.1660225E+01
  0.1388018E+02  0.1659814E+01
  0.1389988E+02  0.1659207E+01
  0.1392009E+02  0.1658477E+01
  0.1393978E+02  0.1657755E+01
  0.1395999E+02  0.1657084E+01
  0.1398020E+02  0.1656565E+01
  0.1399989E+02  0.1656273E+01
  0.1402010E+02  0.1656244E+01
  0.1403979E+02  0.1656492E+01
  0.1406000E+02  0.1656990E+01
  0.1408021E+02  0.1657646E+01
  0.1409990E+02  0.1658316E+01
  0.1412011E+02  0.1658904E+01
  0.1413980E+02  0.1659267E+01
  0.1416001E+02  0.1659359E+01
  0.1418022E+02  0.1659168E+01
  0.1419991E+02  0.1658775E+01
  0.1422012E+02  0.1658272E+01
  0.1423981E+02  0.1657800E+01
  0.1426002E+02  0.1657426E+01
  0.1428023E+02  0.1657211E+01
  0.1429992E+02  0.1657161E+01
  0.1432013E+02  0.1657262E+01
  0.1433982E+02  0.1657497E+01
  0.1436003E+02  0.1657871E+01
  0.1438024E+02  0.1658360E+01
  0.1439993E+02  0.1658905E+01
  0.1442014E+02  0.1659455E+01
  0.1443983E+02  0.1659891E+01
  0.1446004E+02  0.1660153E+01
  0.1448025E+02  0.1660189E+01
  0.1449994E+02  0.1660025E+01
  0.1452015E+02  0.1659721E+01
  0.1453984E+02  0.1659388E+01
  0.1456005E+02  0.1659105E+01
  0.1458026E+02  0.1658959E+01
  0.1459995E+02  0.1658982E+01
  0.1462016E+02  0.1659170E+01
  0.1463985E+02  0.1659478E+01
  0.1466006E+02  0.1659868E+01
  0.1467975E+02  0.1660266E+01
  0.1469996E+02  0.1660641E+01
